Token	Diversity	DiversityEntropy	CountPerThousand	MLU
跳	490	6.904280185699463	0.6929764935871077	7.9383145091225025
只能	175	6.865949630737305	0.04635898349800807	7.805194805194805
告诉	595	6.0518879890441895	1.1999149884614295	7.525338685398896
玩	1089	7.356834411621094	3.1283282890344144	6.5182832948421865
降落伞	14	3.607089042663574	0.0036123883245201094	6.5
烫	185	6.367608547210693	0.15473063323361136	4.291828793774319
孩名	528	7.028282642364502	0.8898516572734536	6.393775372124493
凹	28	4.624263286590576	0.005418582486780164	5.888888888888889
钓鱼竿	26	4.323371887207031	0.006622711928286867	7.2727272727272725
妖怪	575	6.36105489730835	2.7839472687634976	9.152681660899654
巧克力	116	6.201382160186768	0.05117550126403488	4.847058823529411
里面	1380	7.675132751464844	2.1445545353234383	7.478382930937675
足球	80	5.604036808013916	0.03793007740746115	4.444444444444445
床铺	94	6.113031387329102	0.02047020050561395	8.852941176470589
膏	29	4.475647449493408	0.01143922969431368	6.157894736842105
康康	284	6.880998611450195	0.17821115734299206	6.4358108108108105
浴缸	147	6.3006272315979	0.06201266623759521	7.864077669902913
绵羊	73	5.629273891448975	0.03311355964143434	5.7272727272727275
先	1017	7.557379722595215	1.5436939440115933	7.164976599063962
池子	25	4.1442551612854	0.006020647207533515	7.4
方向	63	5.444344520568848	0.017459876901847193	6.172413793103448
加热	24	4.5640082359313965	0.0036123883245201094	5.666666666666667
